2.963586828421388287e+06,-6.802596736557473196e+05,1.808637736525048676e+05,4.316593270059644710e+05,-1.739108369352634298e+06,-3.874286748709132080e+05,-7.152917478909537022e+04,-3.295043203325471841e+05,-2.829397603217400319e+04,-2.319025588732276810e+05,-1.711835034121752251e+05,-1.433931134325610474e+05,-1.281801474443684128e+05,-1.199217059191786393e+05,2.067982404722517913e+03,-7.132966499229686974e+01,5.355886758134516422e+05,3.781208265074726078e+05,2.478878323389243451e+05,1.794092440594116051e+05,-1.929145561183194222e+05,2.506435501978690752e+02,4.140844391694401565e+03,1.807156180725734521e+04,4.178208105464054097e+04,9.423624303573012003e+04,-2.316575628665894328e+03,1.159626569919113172e+04,2.738437222666622256e+04,3.921866052991111792e+04,4.307020674488046643e+04
-6.802596736557595432e+05,8.035978267523463583e+05,-1.677588976268583210e+05,-1.718178357791222516e+05,2.335465752867781557e+05,6.501860581495121005e+04,1.377539749826102161e+04,5.774150498795515887e+04,7.128354661824529103e+03,-8.619028309224811892e+03,2.744092592927862825e+03,2.054635529708692775e+04,3.081626583964198653e+04,5.047791491798699280e+04,1.780399477181397572e+01,-1.483706226207605106e+01,2.343943942683509886e+04,-3.842489548207923508e+04,-6.080176120675329730e+04,-9.497322865260181425e+04,6.487930976468262088e+04,-6.306560614034400913e+01,-1.729266709465543954e+02,-2.273330987960332550e+02,-2.619569701820269074e+02,3.220226820965428374e+02,-4.885526800654570252e+02,-1.057091545101949123e+03,-3.618179455446320389e+02,-1.673734503715591018e+02,5.152019173800123326e+02
1.808637736525079235e+05,-1.677588976268593105e+05,3.857900511045628809e+04,4.390677942043395888e+04,-7.205293457931022567e+04,-1.909441492017082055e+04,-3.973440903440270631e+03,-1.705045072070053720e+04,-1.998224444339196452e+03,1.117316308695103999e+03,-1.882669934431849470e+03,-6.310611246338939054e+03,-9.437593889761641549e+03,-1.292725685938564311e+04,-5.456045418357276411e+00,3.545876901336437292e+00,-2.138831051910573933e+03,1.196155779091005024e+04,1.906101249148448187e+04,2.248426443811029458e+04,-1.637889843290204772e+04,1.319308605315481486e+01,3.420612894671299387e+01,4.678287820128043251e+01,5.021737150802806582e+01,-1.009757913001557625e+02,1.086283785392842418e+02,2.644335904007174349e+02,8.438933764964433237e+01,2.920931315016048302e+01,-1.352061947396624078e+02
4.316593270059688948e+05,-1.718178357791253948e+05,4.390677942043437361e+04,8.108432256905757822e+04,-2.607167633934079786e+05,-5.324943776709962549e+04,-1.037954038258667788e+04,-5.256842153082389268e+04,-4.946287259128611367e+03,-1.571259135853033877e+04,-2.024854986591841589e+04,-2.235374068680862547e+04,-2.314328501363812757e+04,-2.344634154502599995e+04,-1.584263800935131528e+01,4.760602391209085127e+00,5.734519173672428587e+04,4.393367668443600269e+04,3.815057784016631194e+04,3.328513639519452408e+04,-3.877247447136610572e+04,-6.046089068930622368e+00,-4.756326450653767779e+01,-4.206010476141433685e+01,-9.494488170507241875e+01,-4.400376271427926440e+02,1.201080081859252147e+01,4.701591859398179167e+02,7.853586117165424696e+01,-7.463498779866750965e+01,-3.170534223529892870e+02
-1.739108369352644309e+06,2.335465752867911942e+05,-7.205293457931258308e+04,-2.607167633934098412e+05,1.275396511874753982e+06,2.227469725030937989e+05,4.129006247038656875e+04,2.319223926822372596e+05,1.885552240365852413e+04,1.396027142456557485e+05,1.108745389566821250e+05,9.321158232115495775e+04,8.182750610079719627e+04,7.407324482917111891e+04,-4.423674045523829363e+02,5.900657693089708999e+01,-4.647712647445680341e+05,-1.622341282149174076e+05,-1.087787315215373237e+05,-8.078747044428209483e+04,1.404179105436524842e+05,7.237197411275536751e+02,3.000325325553262246e+03,3.744090021490332674e+03,4.564144400018826673e+03,6.331379135893639614e+03,5.322675577857980898e+03,3.117057780243041634e+03,1.835335615738827073e+03,1.560758667701505146e+03,1.813672342796104658e+03
-3.874286748709123349e+05,6.501860581494976941e+04,-1.909441492017052224e+04,-5.324943776709931990e+04,2.227469725030935952e+05,5.580332672655918577e+04,1.067706590725632486e+04,4.379432316818818799e+04,3.860560134222332181e+03,2.496765765620477396e+04,2.342388771951357194e+04,2.142505115621371806e+04,1.954254884460660105e+04,1.786679025649041796e+04,3.589561952600178643e+02,1.084532161711907605e+01,-2.771973482959398825e+04,-4.754221304803401290e+04,-3.883189134851628478e+04,-2.861610210367163018e+04,2.393008788489597646e+04,-4.708937642547836333e+01,-7.051962053210949080e+02,-2.952785594980207861e+03,-7.754045955573238643e+03,-2.074271664218367368e+04,-3.362868954284463143e+02,-3.119750569288617953e+03,-6.449587673183054903e+03,-1.040222931575859002e+04,-1.276885903923263686e+04
-7.152917478909535566e+04,1.377539749826094521e+04,-3.973440903440256989e+03,-1.037954038258667242e+04,4.129006247038659058e+04,1.067706590725631213e+04,2.126138264127304865e+03,8.481309118584442331e+03,8.012069469245382152e+02,3.144595838952494887e+03,3.873747133040359131e+03,4.172547172366438645e+03,4.198031355455165794e+03,4.151392297049777881e+03,7.680692704741355215e+01,5.739628915164514567e+00,-1.784890431019708558e+03,-6.749687967724807095e+03,-7.439359772678388254e+03,-6.624043416572591013e+03,4.848036139556363196e+03,-3.521720546546435848e+00,-8.139481925464055223e+01,-4.021010336716228721e+02,-1.264552510649272335e+03,-4.120568063601835092e+03,-2.205181041096954431e+01,-3.677750997678556928e+02,-9.938071861470518797e+02,-2.013115732967523172e+03,-3.008716967482876953e+03
-3.295043203325476497e+05,5.774150498795539897e+04,-1.705045072070056267e+04,-5.256842153082381992e+04,2.319223926822368812e+05,4.379432316818823165e+04,8.481309118584447788e+03,4.544226419864362106e+04,4.106909807496445865e+03,1.666276261699440875e+04,1.864941833179597961e+04,1.898733371057566546e+04,1.872156760392882279e+04,1.832669169104568573e+04,-2.745344053338504864e+01,-8.810853168002537039e-01,-6.236956605535081326e+04,-3.533440561929019168e+04,-2.787266043655448811e+04,-2.300340004914098972e+04,3.271597962580920648e+04,3.041121658826930485e+01,1.035812027388704166e+02,1.293571081373453069e+02,1.986755661900476468e+02,4.836253459211321228e+02,1.932697657748180404e+02,-1.298993849398485736e+02,7.351162678107051818e+01,1.720046359258660971e+02,2.924612569889056886e+02
-2.829397603217413416e+04,7.128354661824772847e+03,-1.998224444339242154e+03,-4.946287259128650476e+03,1.885552240365854232e+04,3.860560134222331726e+03,8.012069469245384425e+02,4.106909807496449503e+03,4.878736066085400012e+02,3.731465283329925455e+02,9.405286442502601858e+02,1.485228828132259423e+03,2.000021886464794761e+03,2.469086926242269328e+03,-3.247039811790460249e+02,4.466911178788563141e+00,-2.859147433106986682e+03,-2.923254380761094581e+03,-3.737889344505882946e+03,-4.093112536478743095e+03,3.782786397936557023e+03,1.574565831667369231e+01,5.044999389590344663e+01,2.128417211147965560e+01,-1.218691119723280991e+01,-5.202118443760940636e+01,3.854262548465015925e+02,6.430650833632840886e+02,5.767650307518729278e+02,4.553672219335538216e+02,9.355181926875394538e+01
-2.319025588732275646e+05,-8.619028309225204794e+03,1.117316308695216094e+03,-1.571259135853019689e+04,1.396027142456558067e+05,2.496765765620477032e+04,3.144595838952495342e+03,1.666276261699441238e+04,3.731465283329943077e+02,7.225830671628570417e+04,1.674624649726852397e+02,6.010749357764488821e+00,9.721765524384325119e-02,7.514905467691816721e-02,5.336182997844273501e+01,2.355168682405158087e+00,-1.668349072780059942e+05,-5.524565770864710430e+03,-6.882361238025838475e+02,1.690185704444105497e+01,3.962284101272031123e+00,1.708089093963069516e+01,-8.843298549871100249e+02,-4.234763791998818306e+03,-6.987041735109100955e+03,-9.856658604281399676e+03,1.003286371515468318e+03,-5.219738829837277081e+03,-6.855750090298350187e+03,-4.102224314335103372e+03,-1.880014517610659368e+03
