-1.478607839986004401e+05,2.815071741504819784e+03,-1.905368663229366121e+03,-2.034433743721458086e+04,1.113582381931294804e+05,1.824498858389813904e+04,2.931066839420618180e+03,1.873623583964940190e+04,9.112048967993396218e+02,-1.350695712975103334e+03,4.977769313925556344e+04,-1.378620602644349447e+03,2.691224047464317870e+00,1.200063654242699250e-02,-3.143371900815509434e+04,-7.383812518869103224e+04,4.057590028433637053e+04,-3.252220838811840053e+02,-9.533599036052354592e+00
-1.327689512063092552e+05,2.057228652700577732e+04,-6.321330194073472740e+03,-2.241350286747316568e+04,9.351185682333754085e+04,1.829256337906194312e+04,3.472295753034500194e+03,1.904213555652542709e+04,1.478886556480480976e+03,1.263966624327933497e+00,-1.378620602644350129e+03,4.114180933281168109e+04,-1.443509460657490536e+03,4.845040138677428665e+00,1.908802961191218230e+02,-3.337937631571159727e+04,-4.761777416321949568e+04,4.191455841780012997e+04,-5.200689050627713641e+02
-1.245143529845110606e+05,3.084293094843991275e+04,-9.446517168395248518e+03,-2.317206386356860094e+04,8.194686988936348644e+04,1.821397771343371642e+04,3.854432398136434585e+03,1.874660046099856118e+04,2.002469796873643418e+03,6.640556099404936255e-03,2.691224047464331637e+00,-1.443509460657492355e+03,3.450257662573229754e+04,-1.398860797221487701e+03,7.512732067893632681e+00,2.989535229156130072e+02,-3.538569572089568101e+04,-3.377107313821541902e+04,3.987795537210549082e+04
-1.187758927017223468e+05,5.053857472465672618e+04,-1.294172316990968648e+04,-2.346739939967158716e+04,7.413145945134163776e+04,1.731423848904386250e+04,3.992503783558940086e+03,1.834446248890694915e+04,2.490889028043936378e+03,4.205955770210387593e-04,1.200063654242423256e-02,4.845040138677401131e+00,-1.398860797221488156e+03,2.796102141043867596e+04,4.833072467147409013e-01,9.248003555781631135e+00,4.291820551831945636e+02,-3.460278573426853836e+04,1.366165599644896429e+04
6.977258807471130276e+05,2.008890162258658165e+04,-1.058561692672454228e+03,6.221752043682534713e+04,-5.333096190969247837e+05,-6.891966424891869246e+04,-8.929645286801935072e+03,-6.614745971916831331e+04,-1.949529015547094559e+03,-1.901141333602599625e+05,-3.143371900815509798e+04,1.908802961191204304e+02,7.512732067893648669e+00,4.833072467147357942e-01,1.807888173395770369e+06,-1.144257943294990342e+06,-1.082855906763797248e+05,-6.074633580155055824e+03,-2.187497521489218002e+02
2.265929087132542627e+05,-3.628674577600324847e+04,1.135862487011766461e+04,4.226611944207831402e+04,-1.585141334988759481e+05,-3.265513558251135328e+04,-6.128592860618855411e+03,-3.441500348970114283e+04,-2.426079595236246860e+03,4.069182896091553994e+04,-7.383812518869101768e+04,-3.337937631571156089e+04,2.989535229156160767e+02,9.248003555781474816e+00,-1.144094308259561658e+06,2.331770739387892652e+06,-1.019656687624728889e+06,-1.279093784665615822e+05,-8.584206757489539086e+03
1.833864492554186436e+05,-6.162080173923057009e+04,1.926504259102971628e+04,3.868175541516016528e+04,-1.103030581315593445e+05,-2.789765187527271701e+04,-6.124946858524696836e+03,-2.821015908281419615e+04,-3.229804456390318137e+03,-1.728272826506075432e+02,4.057590028433638508e+04,-4.761777416321948840e+04,-3.538569572089569556e+04,4.291820551831948478e+02,-1.080125959929512319e+05,-1.019547327976730652e+06,2.355831284969571512e+06,-1.040564668715651846e+06,-1.587974715058380098e+05
1.519471705723290797e+05,-9.444223423859880131e+04,2.237352969390784347e+04,3.328221308623231744e+04,-8.148742676624872547e+04,-2.269854399083097087e+04,-5.593100582777459749e+03,-2.300913135648442039e+04,-3.687966345031576566e+03,-4.688974791825965660e+00,-3.252220838811834938e+02,4.191455841780017363e+04,-3.377107313821544085e+04,-3.460278573426854564e+04,-5.724958395619439216e+03,-1.277233383174557966e+05,-1.040487988214547513e+06,2.355286180294929072e+06,-1.162130905512177851e+06
-2.102441429990657489e+05,6.483367878849676345e+04,-1.635310245806487001e+04,-3.867311843153867085e+04,1.404308368807615479e+05,3.063362007670359162e+04,6.657545204049468339e+03,3.263253473180357832e+04,3.789743205817842863e+03,-3.400667516771840870e-01,-9.533599036052137876e+00,-5.200689050627711367e+02,3.987795537210549810e+04,1.366165599644895519e+04,1.867598108697982866e+02,-8.342332229900726816e+03,-1.586649566262479639e+05,-1.162075071133694611e+06,1.285971478330818238e+06
3.144164902317360677e-01,4.938898262270391415e-02,6.732000000000000206e-01,9.660499999999999643e-01,8.312813930620481795e-01,-1.000000000000000000e+00,0.000000000000000000e+00,5.500000000000000444e-01,0.000000000000000000e+00,1.562362000000000029e+00,1.732963000000000031e+00,1.913251999999999953e+00,2.100643999999999956e+00,2.293210000000000193e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
