2.027180993418334765e+04,-8.333850333125936231e+03,2.117994043035503637e+03,5.126073317763882187e+03,-2.582025493062566602e+04,-2.543546065058025931e+02,3.851831199395054739e+01,-3.480977320538682307e+03,-1.835071362694316690e+02,-2.905328898255808326e+03,-1.505865585430920646e+03,-7.614499186945830616e+02,-3.915931852260815731e+02,4.169561461096168955e+02,-1.468092543226050495e+01,-8.188000658298714552e+04,6.123791230145679037e+03,1.108918979417586525e+04,5.901128174586904606e+03,-1.608453037611422189e+02,-1.028367914287043504e+03,-2.993882301594818728e+03,-5.129246240648318235e+03,-1.013882288913134744e+03,-2.912615619598779631e+03,-4.787347741578157184e+03,-7.612027621909215668e+03
-8.333850333125936231e+03,1.479101478950643832e+04,-3.175060973100299634e+03,-2.991775027488269188e+03,1.391746705164912555e+03,9.730280933433000712e+01,-1.344243061055832378e+01,4.222885429502353531e+02,3.589673214614131780e+01,-5.354687015110148423e+02,4.279327292434927585e+02,3.360626152631954824e+02,2.417694515526635257e+02,2.535791712083081961e+01,-2.883094501968637147e+00,-1.727277940477582888e+04,-1.659094782135242440e+03,-4.891067727496222687e+03,-3.471375602613483352e+03,-3.237721320343357689e+01,-2.418437377353947682e+01,1.514332551287963042e+02,9.429798959695103804e+02,-1.783084586018480309e+02,-3.106607449173122291e+02,2.730978437508126717e+02,2.856224397728798067e+03
2.117994043035503182e+03,-3.175060973100299634e+03,7.290460135911473571e+02,7.604664472138247220e+02,-6.661620503937572266e+02,-2.492149231974847012e+01,4.026359850735206969e+00,-1.477584400972852166e+02,-1.129161846521393997e+01,9.710661085429239847e+01,-1.301460785454248139e+02,-9.260528555703375275e+01,-6.106564803609379766e+01,8.903646385390722173e-01,5.099171974355661829e-01,3.229692390136347512e+03,5.133188480977975132e+02,1.350755806851899024e+03,8.871390391576123875e+02,6.011215084225941752e+00,-5.950164539393592023e+00,-7.655614055417233033e+01,-2.978887033558227131e+02,3.210258117000081768e+01,3.755609014062399353e+01,-1.426113117308609048e+02,-7.823434497937971628e+02
5.126073317763883097e+03,-2.991775027488269643e+03,7.604664472138248357e+02,1.576499479165855973e+03,-5.881747679378511748e+03,-3.616673864922422865e+01,1.525209001597246505e+01,-8.487142051621390237e+02,-4.561496385363063411e+01,-4.740351976554117641e+02,-5.138006583023008034e+02,-2.265609900405601991e+02,-1.025578887957071714e+02,7.445526234884749783e+01,-2.455413224839687381e+00,-1.343627943487027369e+04,2.026949726458585701e+03,3.260701751456513193e+03,1.483312854061437747e+03,-1.713633469853889224e+01,-1.943540814909832477e+02,-7.031556225000533686e+02,-1.347004428709941749e+03,-1.120799985643382257e+02,-5.168495826050025244e+02,-1.163877600664769489e+03,-2.149005637556908823e+03
-2.582025493062567693e+04,1.391746705164913465e+03,-6.661620503937575677e+02,-5.881747679378510838e+03,4.248452649397936329e+04,2.929325815075359287e+02,-4.949835848761497203e+01,5.337123491461868980e+03,2.285730002718229628e+02,6.107470705487325176e+03,1.924919383177319105e+03,7.786986179613235208e+02,2.827805047526621820e+02,-5.139257698754745434e+02,2.868392723871446748e+01,1.758387747647029464e+05,-7.020835121587308095e+03,-1.107001756738081167e+04,-4.026814148882362133e+03,2.676694972795635863e+02,1.770628614457130197e+03,5.003206485420553690e+03,7.749042077180525666e+03,1.657864936293919527e+03,5.012405229966139814e+03,7.019620395009657841e+03,9.260639671669054223e+03
-2.543546065058025079e+02,9.730280933432996449e+01,-2.492149231974846657e+01,-3.616673864922417891e+01,2.929325815075360424e+02,1.740726389222433568e+01,2.027228577060093961e+00,3.323019873746093822e+01,-1.970745802449554329e+00,7.007517015976978314e+01,-2.145362463745178516e+01,3.965823603534583963e+00,6.627264223117563802e+00,2.673981965479328693e+01,-5.581338927331425115e-01,2.106129203380098716e+03,1.723462545601333318e+02,-3.496156611761344379e+01,-5.548639551434342820e+01,-1.229207400428309604e+01,-1.788179153030315405e+01,1.093091192622678776e+01,1.107651206260146353e+02,-7.721077244539711160e+01,-9.541457528340441741e+01,-1.005391533270246782e+02,1.502594853186469379e+02
3.851831199395055449e+01,-1.344243061055832200e+01,4.026359850735206081e+00,1.525209001597246683e+01,-4.949835848761497203e+01,2.027228577060094405e+00,6.058069488979640482e-01,-9.620244457736434995e+00,-1.385576594637739190e+00,6.940768462440238373e+00,-1.162958353610839524e+01,-4.519560320401565967e+00,-1.734351081173675313e+00,6.634817889269776003e+00,-4.015122839972509738e-02,2.125638285516446899e+02,6.232184427828836704e+01,7.003950380711455637e+01,3.623406103358098562e+01,-1.331961943708107166e+00,-3.884233197734384913e+00,-9.560386315292562998e+00,-6.840751884427835883e+00,-8.657979045561791764e+00,-1.817812541314470920e+01,-4.307181419593960925e+01,-1.818517809924488660e+01
-3.480977320538683671e+03,4.222885429502356374e+02,-1.477584400972851597e+02,-8.487142051621393648e+02,5.337123491461868070e+03,3.323019873746096664e+01,-9.620244457736438548e+00,7.322596302105272343e+02,3.840997240227409293e+01,5.214688902417510690e+02,3.814596714394227206e+02,1.610370745756695783e+02,6.749782391320924546e+01,-8.167172494500117352e+01,2.705469759955350995e+00,1.489223606870990807e+04,-1.552576056815332322e+03,-2.310862842654117230e+03,-9.831968048207854736e+02,2.392418481533859520e+01,1.827209448914326799e+02,6.127167233953172172e+02,1.089510613398885653e+03,1.495294761408398188e+02,5.343145409983629861e+02,1.024523661364646159e+03,1.566727509137136849e+03
-1.835071362694317259e+02,3.589673214614130359e+01,-1.129161846521393642e+01,-4.561496385363062700e+01,2.285730002718229912e+02,-1.970745802449554329e+00,-1.385576594637739190e+00,3.840997240227409293e+01,5.267318563319312474e+00,-1.948111491943581797e+00,2.240955480747832240e+01,1.442962703524049850e+01,1.202489530834511378e+01,-2.595991305209421895e+01,3.215584356756559514e-01,-1.271308071412004779e+02,-1.511174857434124021e+02,-2.277593287313837607e+02,-2.177732059702390472e+02,8.981575997507142972e+00,1.886317719708281260e+01,2.412249132422102704e+01,3.436911735595698758e+01,5.637381980357135802e+01,8.024564442935198372e+01,1.140095981082712342e+02,9.081498340847826967e+01
-2.905328898255807871e+03,-5.354687015110148423e+02,9.710661085429245531e+01,-4.740351976554115936e+02,6.107470705487326995e+03,7.007517015976978314e+01,6.940768462440237485e+00,5.214688902417510690e+02,-1.948111491943585349e+00,2.176029064185793231e+03,-7.597138512305374434e+02,-2.679960188437544844e+01,-8.425998353212216685e+00,8.749712498632787216e+00,4.015950343304949932e+00,6.399844585093569185e+04,3.985371853864891818e+03,4.251057751902740733e+02,1.488818610518435719e+02,4.231678333452833840e+01,3.223135354376327086e+02,7.362299462892972315e+02,8.469434532337103292e+02,2.623233949088970007e+02,7.226754866137981708e+02,2.458317977176978388e+02,2.735861778174862025e+02
