1.439611541812312453e+03,-1.635797135011935779e+03,3.434133347198822435e+02,6.458300079717476194e+01,2.624548803259719534e+03,-2.439114638816768661e+02,-3.421550163960924351e+01,2.392841395491217611e+02,2.310100373040242872e+01,-1.852221799105362550e+02,1.046554194784600078e+01,2.225705448343135231e+02,5.770513510815194422e+02,6.859239025526962905e+02,1.939183081813757212e+02,1.046478639214165696e+03,1.489123287779499151e+03,9.673889852635441002e+02,8.465165970837216491e+01
-1.635797135011934188e+03,4.781910315534654728e+03,-1.105361987622195556e+03,-1.304625670799487580e+03,1.669595569625342250e+03,-2.438315674584284807e+02,-4.690046628091862146e+01,2.131845860911514023e+02,6.776959766615634706e+00,2.940827689327441163e+01,-4.549970475540284554e+00,-1.065605293955311197e+02,-1.359135281696408981e+02,4.429290270205396496e+02,1.382814619111505863e+03,-5.448250904375353230e+02,-4.718251099779591300e+02,6.176153537384147967e+02,1.389629875933848098e+03
3.434133347198821298e+02,-1.105361987622195784e+03,2.611211893628845928e+02,3.261701991058988028e+02,-5.050933323102545955e+02,7.175205827640088785e+01,1.338660992457612764e+01,-6.243648059908140624e+01,-2.531662136553692655e+00,-1.826389292863348279e+00,9.059501565653577115e-01,2.220140263831378746e+01,2.004658650021427135e+01,-1.338187656924390865e+02,-3.653559158093741530e+02,1.146133797966788990e+02,7.938269630410496802e+01,-1.916403059467109529e+02,-3.659249888278352500e+02
6.458300079717496089e+01,-1.304625670799487807e+03,3.261701991058988028e+02,5.705616179993077139e+02,-1.961350221516194097e+03,2.349943179486191696e+02,4.057986318449538743e+01,-2.203483379595749909e+02,-1.332241385597254002e+01,5.099236993370701043e+01,-4.974590564308739582e-01,1.821211712240831115e+00,-1.012179546724037067e+02,-4.995505918342104223e+02,-9.087003232470634657e+02,2.050162334267223585e+01,-2.316643375234978635e+02,-7.383525098158168021e+02,-8.794948544908858139e+02
2.624548803259719989e+03,1.669595569625342705e+03,-5.050933323102546524e+02,-1.961350221516195006e+03,1.475656445848428484e+04,-1.505717616934332227e+03,-2.469101584480035001e+02,1.543577088347557719e+03,1.077646989468882452e+02,-5.900510478429480372e+02,2.205750389749433182e+01,4.338137546546357726e+02,1.485704023822838508e+03,3.496543168103469270e+03,4.888589221972767518e+03,1.985277868324219071e+03,3.679224688449458881e+03,5.020433726268270220e+03,4.497936651135065404e+03
-2.439114638816768661e+02,-2.438315674584286796e+02,7.175205827640091627e+01,2.349943179486192548e+02,-1.505717616934332227e+03,1.614757482923847363e+02,2.693885982961110415e+01,-1.618497698520163226e+02,-1.091683420714157116e+01,5.401158110517922495e+01,-1.537732353470964153e+00,-2.519488015443191031e+01,-1.220095677599441473e+02,-3.706536129298067408e+02,-5.541767432689318866e+02,-1.156015067946847239e+02,-3.083712207138066788e+02,-5.456909811068926501e+02,-5.173809798456418321e+02
-3.421550163960922930e+01,-4.690046628091863568e+01,1.338660992457612764e+01,4.057986318449538032e+01,-2.469101584480034717e+02,2.693885982961111125e+01,4.599099165773446352e+00,-2.731212846596796950e+01,-1.744808325002327631e+00,7.489812346068119631e+00,-1.266912907736313376e-01,-1.442305155546682816e+00,-1.347293575041151747e+01,-5.851043093198561706e+01,-1.036069523124044451e+02,-6.334456625335936231e+00,-3.398792955740344723e+01,-8.775698853719165982e+01,-9.890974489255222579e+01
2.392841395491217042e+02,2.131845860911514592e+02,-6.243648059908140624e+01,-2.203483379595751899e+02,1.543577088347557492e+03,-1.618497698520163510e+02,-2.731212846596796950e+01,1.675907066279415005e+02,1.091203727014245217e+01,-5.062199210721175291e+01,1.231377018445941829e+00,1.931913778216044264e+01,1.074539194604120382e+02,3.623621198850124188e+02,5.988054738263945183e+02,8.691482601404962338e+01,2.670272107592866178e+02,5.337538380868561489e+02,5.663479657977911756e+02
2.310100373040240385e+01,6.776959766615644476e+00,-2.531662136553695319e+00,-1.332241385597254713e+01,1.077646989468882737e+02,-1.091683420714156405e+01,-1.744808325002326743e+00,1.091203727014245395e+01,8.923538502230088376e-01,-5.837860892218391662e+00,2.790819535255439909e-01,6.451939022888017128e+00,1.245330313514358878e+01,1.877912241945928074e+01,3.724608051775399531e+01,3.062903712873544038e+01,3.309823765482072133e+01,2.631128425567343498e+01,3.237692735470523075e+01
-1.852221799105359423e+02,2.940827689327414163e+01,-1.826389292863330738e+00,5.099236993370713833e+01,-5.900510478429472414e+02,5.401158110517923205e+01,7.489812346068108084e+00,-5.062199210721180265e+01,-5.837860892218396991e+00,5.352362063346143373e+01,-3.576896759425933769e+00,-9.325011686642928055e+01,-1.181915955817794526e+02,-7.614781999859181383e+01,-1.095039159611975919e+02,-4.391284171285970501e+02,-3.084272719427906395e+02,-8.614956849670059569e+01,-6.678052700271283015e+01
